證券代碼,Data Field,2016/11/30,2016/12/30,2017/1/24,2017/2/24,2017/3/31,2017/4/28,2017/5/31,2017/6/30,2017/7/31,2017/8/31,2017/9/30,2017/10/31
2515 中工,月報酬率 %,20.632,-4.4683,0.6451,9.9359,-3.207,-5.8734,-1.6,4.3901,1.4018,-0.9216,5.8031,4.2231
2515 中工,現股當沖比重,9.71,10.09,14.05,1.12,0.59,0.7,5.36,7.73,2.63,9.04,1.75,1.71
2516 新建,月報酬率 %,16.0827,-3.2921,3.6881,6.7032,-4.4871,-3.7585,-2.2314,2.4249,-1.3928,-7.0454,0.6318,2.355
2516 新建,現股當沖比重,17.86,0.83,8.41,1.83,2.62,1.65,30.24,5.25,3.79,2.62,2.31,5.37
2520 冠德,月報酬率 %,29.2606,-2.7363,-0.2556,19.7435,-6.424,-12.8147,-5.2494,12.7422,-5.4413,0.2749,-1.37,6.9445
2520 冠德,現股當沖比重,21.63,16.06,2.78,5.19,1.23,2.46,2.88,8,1.39,0.93,11.83,13.52
2524 京城,月報酬率 %,13.6843,-0.463,3.0232,4.7406,4.7414,-1.6461,-0.8367,3.1646,-2.2494,-2.301,0.2144,-2.7778
2524 京城,現股當沖比重,9.18,0,0.27,4.57,0,2.31,1.82,0,7.34,5.65,2.13,0
2527 宏璟,月報酬率 %,6.3187,-1.2919,12.8269,1.3922,-1.6017,-1.8605,-4.0285,0.9875,-0.4889,-0.2556,-1.5384,4.4271
2527 宏璟,現股當沖比重,7.61,0,0.84,0,3.6,6.05,5.49,1.51,13.33,10.36,0,8.75
2528 皇普,月報酬率 %,-4.5872,1.7627,0.1575,14.78,20.8218,-0.2268,28.9771,9.6919,39.3573,18.1556,8.0487,0.6773
2528 皇普,現股當沖比重,0,11.11,0,0,0,6.15,2.01,0,4.36,17.64,7.99,2.22
2530 華建,月報酬率 %,6.0378,-3.9144,-1.8518,13.9622,-0.6624,-2.9998,1.7182,-5.4056,-0.7141,3.9993,0.3665,-0.365
2530 華建,現股當沖比重,5.08,0.62,0,5.85,0.68,0.81,18.51,6.64,17.56,2.26,0,7.19
2534 宏盛,月報酬率 %,5.2786,4.1781,3.2084,1.5543,-3.3164,1.8469,-2.8496,3.9999,0.7691,28.5859,-7.2615,6.7113
2534 宏盛,現股當沖比重,6.7,3.01,2.2,0.31,1.29,3.43,14.29,7.24,3.98,7.15,1.58,3.98
2535 達欣工,月報酬率 %,10.582,-6.9377,-0.5142,0.7753,3.8462,-4.4446,0.7752,2.3079,-3.8313,-1.1334,-0.0001,2.8653
2535 達欣工,現股當沖比重,19.3,2.18,1.59,1.03,0.83,0.7,1.4,0,0,0,4.62,0
2536 宏普,月報酬率 %,4.4316,-5.1661,0.1945,-5.2429,5.7376,-5.0388,-3.6735,-0.8473,-0.2136,-1.7091,0.4786,-3.5713
2536 宏普,現股當沖比重,7.03,0,0,1.95,14.27,0,0.31,0,0,0,1.51,0
2537 聯上發,月報酬率 %,10.4974,-4.1997,-3.0269,9.7956,4.9021,-12.3366,1.1728,-0.8429,0.3189,-0.9554,-3.1361,0.5995
2537 聯上發,現股當沖比重,13.3,0,0,16.17,3.52,2.69,7.62,0.73,2.67,0,0,2.23
2538 基泰,月報酬率 %,-0.99,-2.9,-5.4582,15.4682,8.4906,-3.4784,2.2522,-0.0002,-3.3403,1.5,-0.9851,4.4776
2538 基泰,現股當沖比重,9.81,8.18,0.78,4.49,3.98,2.5,0.73,0.74,2.1,5.21,4.33,7.13
2539 櫻花建,月報酬率 %,0.6037,0.8,1.1902,6.6665,4.2279,-3.1745,4.0074,2.1013,3.945,4.2391,0.1833,3.1078
2539 櫻花建,現股當沖比重,0,0,0,0,0,3.65,1.11,0,0,0,0,2.79
2540 愛山林,月報酬率 %,-2.3033,-5.5011,0.2078,-0.4149,3.75,-3.2129,5.3942,12.5985,-12.937,-6.225,-2.5695,-3.2966
2540 愛山林,現股當沖比重,3.82,0,0,0,9.09,0,0,18.1,16.67,0,0,0
2542 興富發,月報酬率 %,2.2459,-5.0208,2.7533,6.9667,6.8134,-4.5028,-2.4557,1.5105,-0.7938,-4,-4.5894,-1.9464
2542 興富發,現股當沖比重,4.72,4.24,3.66,3.32,1.94,2.31,2.85,1.47,0.41,4.49,1.08,4.42
2543 皇昌,月報酬率 %,-3.4483,0.1082,-1.6216,-0.2199,0.7709,-0.3279,0.1099,-2.9572,1.4097,-0.6907,-0.5795,-1.9814
2543 皇昌,現股當沖比重,0,0,18.96,0,0,0,0,0,0,20.58,26.57,52.9
2545 皇翔,月報酬率 %,8.2902,-4.5455,-3.5089,6.8832,11.057,-3.9384,-4.7836,0.7175,-2.7171,-13.5059,-10.8832,10.4427
2545 皇翔,現股當沖比重,7.99,3.83,2.88,4.58,1.54,22.39,1.21,0.36,1.11,0.83,3.59,1.4
2546 根基,月報酬率 %,14.8515,-1.724,3.2164,9.3484,0,-1.5545,-1.5791,0.2673,-3.8524,4.8338,0.0002,3.7465
2546 根基,現股當沖比重,5.79,2.11,0.78,0,0,0,27.82,0,0,0,0,0
2547 日勝生,月報酬率 %,9.8437,-4.5822,1.6008,6.0926,11.3863,26.2224,-8.0987,9.195,-7.0173,-1.1322,-0.0001,3.0534
2547 日勝生,現股當沖比重,13.78,1.78,0,0,12.42,8.8,0,0,0,0,0,0
2548 華固,月報酬率 %,6.2948,2.369,1.4876,9.6091,3.8632,-1.0015,1.1558,0.2858,-1.2508,-3.13,6.9468,2.266
2548 華固,現股當沖比重,11.64,9.55,1.66,1.22,1.98,1.47,0.13,1.82,0.76,7.87,4.05,10.29
2597 潤弘,月報酬率 %,3.4245,-1.1922,1.6085,6.0687,9.0799,0.228,-0.2276,3.0788,-5.3533,-1.2854,2.7345,-1.6478
2597 潤弘,現股當沖比重,3.03,0,0,40.91,0,0,0,1.04,0,9.66,2.72,0
2601 益航,月報酬率 %,9.9162,-11.0546,5.9999,21.2937,-4.6635,-5.4217,21.2741,12.9202,-14.5115,1.8498,-14.5299,-0.1248
2601 益航,現股當沖比重,5.46,0,19.76,14.26,30.42,0.8,23.89,33.13,12.78,6.23,5.87,3.11
2603 長榮,月報酬率 %,2.1188,-7.8839,16.2162,12.7907,-2.4056,-6.3379,13.5337,2.3179,7.1198,38.9728,-20.6522,-1.096
2603 長榮,現股當沖比重,2.81,2.21,1.53,7.54,1.01,4.72,17.15,7.55,14.19,20.96,12.08,19.18
2605 新興,月報酬率 %,14.1642,-3.2258,7.6922,25.9524,-10.397,-11.3922,1.4285,0.2347,-2.8823,17.7057,-8.4748,0.6943
2605 新興,現股當沖比重,6.27,0.99,0.32,9.16,1.98,3.52,5.29,0.13,1.05,12.22,6.72,1.84
2606 裕民,月報酬率 %,18.7212,-3.4614,8.765,22.7107,-2.5372,-6.4318,6.0556,-1.8515,1.135,22.2928,-10.9374,4.6784
2606 裕民,現股當沖比重,4.12,2.2,0.95,11.53,3.63,1.17,9.59,4.39,0.61,5.89,13.89,6.38
2607 榮運,月報酬率 %,4.297,-4.1198,14.8438,1.7007,-4.3479,-4.1958,0.73,0.3624,1.0829,4.7713,-3.1469,1.083
2607 榮運,現股當沖比重,11.61,0.98,14.8,4.21,3.38,0,2.7,1.08,5.11,0.39,4.7,2.42
2608 嘉里大榮,月報酬率 %,6.2804,1.3637,-0.6727,-0.4515,-2.8344,-2.9173,-7.4519,-1.6885,-0.8942,1.5257,-0.5463,0.4121
2608 嘉里大榮,現股當沖比重,2.35,1.5,5.17,0.95,1.96,0,1.23,0,0,0,0,0
2609 陽明,月報酬率 %,-17.9744,-16.174,15.9752,24.1503,0.7205,-12.0172,-1.6036,-3.0888,7.1714,24.5354,-22.8051,-2.7558
2609 陽明,現股當沖比重,9.84,15.84,7.21,17.62,5.98,0,28.4,9.49,8.03,28.66,15.4,1.55
2610 華航,月報酬率 %,0.105,-2.7198,1.0753,7.4468,4.4555,-11.3744,-1.4975,0.2172,0.5417,37.9311,-11.7185,8.8496
2610 華航,現股當沖比重,2.14,0.38,0.24,2.16,7.5,2.06,2.19,3.79,2.03,17.3,21.01,3.57
2611 志信,月報酬率 %,-1.3063,0,6.4705,3.1767,-4.2838,-2.0981,-2.0001,-0.5832,1.9063,1.5828,0.1415,-2.2632
2611 志信,現股當沖比重,3.97,0,2.57,0,0,3.22,6.35,21.67,46.86,0,3.19,52.67
2612 中航,月報酬率 %,34.504,-18.8938,6.0605,21.9641,-9.224,-7.9033,-1.4012,-3.1972,1.5801,11.7648,-7.8947,1.0715
2612 中航,現股當沖比重,11.99,0.47,2.55,15.11,1.41,10.17,0,5.04,5.21,5.46,4.87,0.75
2613 中櫃,月報酬率 %,5.2046,-5.776,6.9232,0.7194,-1.0715,-2.527,-0.7406,-0.7461,-1.5038,3.0532,1.0115,-1.5038
2613 中櫃,現股當沖比重,12.64,0.39,12.4,11.34,1.54,12.74,11.68,0,22.77,1.27,10.29,14.8
2614 東森,月報酬率 %,5.9921,-10.1757,3.4963,11.3513,15.6554,2.9381,-3.2621,-3.3721,-4.9074,-6.7664,12.669,-4.8034
2614 東森,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
2615 萬海,月報酬率 %,6.4308,-1.5105,6.7483,8.3332,-6.6313,-5.1136,1.7965,0.8822,0.8745,23.744,-10.9524,-2.4064
2615 萬海,現股當沖比重,1.91,4.12,4.13,14.42,0.27,2.66,14.46,6.41,2.8,4.61,9.55,2.84
2616 山隆,月報酬率 %,7.1289,3.1423,3.2257,2.9514,6.5769,7.5949,0.8823,-0.7288,5.6465,-5.0072,0,-0.7752
2616 山隆,現股當沖比重,1.89,0,0,0.78,3.7,2.94,1.11,0,0,7.63,0,0
2617 台航,月報酬率 %,11.4893,-6.1069,3.2521,12.2047,-5.2631,-6.2962,4.7431,2.6414,1.4708,10.5073,-3.6065,6.1224
2617 台航,現股當沖比重,1.69,0.8,0,9.2,3.41,3.66,40.79,32.39,1.53,0.86,2.6,4.34
2618 長榮航,月報酬率 %,2.9607,-6.7092,3.4246,0.9934,5.5739,-7.764,-1.0101,2.3809,-2.6576,11.7608,-5.7323,0.3378
2618 長榮航,現股當沖比重,1.76,1.68,0.27,0.36,2.45,14.94,2.9,6.26,3.96,5.42,4.5,6.43
2630 亞航,月報酬率 %,0,0,0,90.2857,-8.4083,3.9671,-7.6001,3.4132,3.8646,1.3377,29.7029,1.2723
2630 亞航,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0
2633 台灣高鐵,月報酬率 %,-8.6329,-3.4121,3.8043,12.8272,-0.928,9.3676,8.7794,0.197,2.3576,4.5045,-9.3987,0.0001
2633 台灣高鐵,現股當沖比重,0,0,0,0,1.94,11.1,5.66,4.01,3.54,19.09,1.51,3.69
2634 漢翔,月報酬率 %,1.25,-5.6789,2.225,-0.7681,-0.9033,-4.8175,-2.4622,0.4207,4.2878,-3.4285,-0.1479,1.3331
2634 漢翔,現股當沖比重,0.27,0.95,0.31,0.91,0.91,9.41,1.04,1.66,4.87,6.41,3.81,4.56
2636 台驊投控,月報酬率 %,-2.864,7.6167,-6.1643,8.5157,-8.2958,5.6235,0.9261,-0.9173,2.6604,26.869,-5.5249,-5.2634
2636 台驊投控,現股當沖比重,11.18,3.93,0,2.18,0.5,2.31,0.42,1.28,1.81,10.07,3.08,1.99
2637 慧洋-KY,月報酬率 %,8.3914,-1.7743,0.9852,9.2684,-1.7857,-1.515,-5.3846,1.7887,-0.624,2.9618,-8.1219,-0.036
2637 慧洋-KY,現股當沖比重,1.19,2.33,0,3.16,3.3,0,3.46,2.47,0.68,0.24,1.43,4.91
2642 宅配通,月報酬率 %,-0.8065,1.0163,-0.2013,3.629,-4.0857,-4.0568,3.1711,1.4344,19.3241,-1.0345,9.5818,-1.4309
2642 宅配通,現股當沖比重,0,0,5.36,0,0,0,0,0,30.42,19.41,4.42,0.53
2701 萬企,月報酬率 %,-1.4597,0.3701,0.7381,4.0293,-0.7041,-0.3546,-0.3559,0.3569,-0.0001,1.1946,-1.5038,0.7633
2701 萬企,現股當沖比重,0,1.84,0,0.64,0,3.52,0,0,1.74,0,0,36.66
2702 華園,月報酬率 %,-0.5969,-2.7027,-1.2344,1.2502,-1.2345,0.9377,-0.3096,-2.1737,0.3173,-1.9808,-5.7628,-2.518
2702 華園,現股當沖比重,0,2.41,0,0,0,15.09,0,21.28,0,0,4,2.19
2704 國賓,月報酬率 %,-4.8581,-0.6383,0.4283,1.7058,-1.4673,-0.6383,-0.8564,1.512,-0.6383,3.3044,1.0685,-2.7484
2704 國賓,現股當沖比重,3.79,0,0,0,0,3.01,2.86,0,0,0,0,10.52
2705 六福,月報酬率 %,-4.4497,-0.1225,-0.2454,7.011,-2.5288,-3.4198,-0.4884,1.4726,-0.121,-2.3003,-1.487,0.7548
2705 六福,現股當沖比重,2.42,2.34,0,0,3.98,1.36,0,0,64.06,2.58,1.32,3.32
2706 第一店,月報酬率 %,-2.1214,0.9286,2.1473,4.5044,0.575,-2,-1.1662,-0.8849,0,3.1181,-0.9462,-0.9554
2706 第一店,現股當沖比重,1.12,0,0,0,0,24.28,0,0,9.57,10.09,8.11,4.45
2707 晶華,月報酬率 %,-3.6723,-0.8796,-1.7752,4.8193,-10.0576,0.9584,-1.8987,6.7742,-0.5503,-1.2779,0,-1.9417
2707 晶華,現股當沖比重,0.73,2.39,9.81,0,0.8,5.89,13.21,3.27,17.92,32.19,17.57,47.12
2712 遠雄來,月報酬率 %,1.3436,1.5152,-4.8507,-0.3923,2.3622,-0.3846,-3.8608,0,-1.6065,3.6776,7.6304,-6.3432
2712 遠雄來,現股當沖比重,0.91,3.74,20,0,0,10.87,0,0,6.25,0,0,0
2722 夏都,月報酬率 %,-2.8071,1.5645,-3.199,-0.8568,-0.2467,-2.4752,-0.5077,0.915,-3.0914,-5.8251,7.2165,-6.456
2722 夏都,現股當沖比重,1.73,12.07,0,0,10.5,0,0,25,21.15,4.21,2.82,39.65
2723 美食-KY,月報酬率 %,-6.1839,-7.7212,11.8367,5.292,-0.52,5.5749,8.9111,10.8486,7.7745,1.273,-9.7765,7.1207
2723 美食-KY,現股當沖比重,6.58,4.44,16.96,1.81,5.39,13.54,5.78,10.71,24.49,8.39,5.84,9.68
2727 王品,月報酬率 %,19.4806,-4.7101,6.4636,1.7857,-1.7546,8.9285,36.7216,-9.8411,-8.401,7.3963,-10.7438,-6.4813
2727 王品,現股當沖比重,16.66,6.62,2.91,2.27,19.79,21.3,32.76,15.97,22.98,14.47,17.42,25.43
2731 雄獅,月報酬率 %,-3.7547,7.5421,-1.2091,9.5473,1.4525,-2.4227,3.8374,20.6522,-6.6038,1.6014,-8.3746,-0.1078
2731 雄獅,現股當沖比重,0.9,3.84,0,2.22,1.18,1.49,2.11,7.05,8.46,5.73,0,0
2739 寒舍,月報酬率 %,2.795,-3.9273,2.8302,5.9632,6.9262,-2.699,-1.9417,6.6626,-0.0001,7.1629,-3.0144,-0.0001
2739 寒舍,現股當沖比重,0,0,2.07,3.82,0,0,0,0,1.61,4.27,0,1.14
2748 雲品,月報酬率 %,-0.0001,-2.9998,9.2784,3.2074,3.4735,0.3533,11.2677,11.5364,-1.3216,-2.8273,8.1164,0.85
2748 雲品,現股當沖比重,0,0,0,0,0,0,12.54,6.2,1.04,0,21.84,0
2801 彰銀,月報酬率 %,5.5729,0.5866,1.1662,5.7637,0.8173,-5.4055,0.2856,-0.5698,1.4328,0.2328,-0.6062,-0.305
2801 彰銀,現股當沖比重,3.82,0.78,0.16,0.12,0,1,4.24,0.42,0,3.26,1.84,3.38
2809 京城銀,月報酬率 %,4.8355,3.8743,1.5986,0.0002,5.4195,-3.8142,5.1725,8.0725,-0.6369,2.0832,0.4709,2.9688
2809 京城銀,現股當沖比重,0.23,0,1.04,0,0.31,0.13,1.07,1.96,2.99,0.44,0,4.03
2812 台中銀,月報酬率 %,2.2248,-0.1089,0.3267,2.3889,4.4537,-0.5074,2.0407,2.5,1.4634,-1.4584,0.4187,0.7297
2812 台中銀,現股當沖比重,0.65,0.57,0,0.12,0.42,0.16,0.4,2.37,1.55,1.06,4.53,0.78
2816 旺旺保,月報酬率 %,37.8721,-6.173,-2.6315,6.081,-7.6432,-4.1379,1.7986,10.2474,-8.0129,9.4076,-0.3185,8.3067
2816 旺旺保,現股當沖比重,18.47,11.15,0,0,5.48,0,0,32.35,8.93,13.92,8.26,13.8
2820 華票,月報酬率 %,1.9762,0.7752,1.1538,4.9429,0.7247,6.4748,3.7162,3.5545,-0.6644,0,-1.3377,2.712
2820 華票,現股當沖比重,0.2,0,0,0.05,0,1.93,0.3,1.13,0,0.28,0,0.37
2823 中壽,月報酬率 %,16.6381,-5.7355,-4.5242,-1.4705,-0.4975,-6.3333,4.9822,2.7118,5.4455,4.2253,-3.0608,-1.3841
2823 中壽,現股當沖比重,7.36,5.14,3.67,0.97,3.93,2.11,2.18,5.39,4.01,5.44,2.44,2.79
2832 台產,月報酬率 %,9.7297,-4.9259,-1.8134,1.0555,-0.5221,-0.5249,0.5279,3.1495,1.5877,3.4122,1.5229,1.0003
2832 台產,現股當沖比重,2.53,2.68,0,0,0,0,0,0.26,16.76,26.13,3.76,0
2834 臺企銀,月報酬率 %,1.1276,0.9912,0.2454,2.9375,-0.1189,-0.714,0.9595,0.9502,0.8233,1.4316,-0.5995,0.4824
2834 臺企銀,現股當沖比重,0.55,0.33,0,1.23,1.13,2.43,6.1,0.24,2,9.12,0.14,4.86
2836 高雄銀,月報酬率 %,2.2599,-0.1104,2.323,5.3111,0.7158,-1.5227,2.7834,0.2008,2.6026,-0.1951,-3.0114,-1.0707
2836 高雄銀,現股當沖比重,0,0,0,0.72,1.43,2.42,0.21,0.37,2.35,0.87,5.44,0
2838 聯邦銀,月報酬率 %,2.6314,-0.223,0.5588,1.8889,0.9815,-1.6197,0.1099,1.7544,1.2984,0.6705,-0.7769,0.6713
2838 聯邦銀,現股當沖比重,1.05,0.23,0.33,0,0,0,0,0.62,0,0.16,0,0
2841 台開,月報酬率 %,2.9409,0,-0.4926,11.3863,-0.4446,0.893,-1.3275,0.0001,-5.8295,-0.4762,-1.4354,-1.9418
2841 台開,現股當沖比重,5.3,2.86,0.42,0.98,8.67,35.21,9.77,9.07,4.04,4.87,12.84,17.58
2845 遠東銀,月報酬率 %,0.8908,0.4414,0.879,1.852,2.2461,-1.1507,1.7989,1.6633,1.8406,-0.1594,1.3962,-0.8475
2845 遠東銀,現股當沖比重,1.81,0.37,1.51,0,0,0,0,0.27,0,1.19,0,3.73
2849 安泰銀,月報酬率 %,4.5642,15.4763,-7.2164,3.3332,-3.226,-1.4813,-0.7518,1.1366,0.3572,0.0001,-1.5626,0.3967
2849 安泰銀,現股當沖比重,0,1.86,0,0,0,0,15.04,23.95,0,1.66,0,0
2850 新產,月報酬率 %,12.1852,-1.3109,-0.7589,2.1033,-4.1197,-0.7812,1.5749,3.8759,0.7946,3.3335,-0.3794,0.5713
2850 新產,現股當沖比重,2.2,4.01,0,0,0,0,0,0,0,0.85,3.08,0
2851 中再保,月報酬率 %,8.6954,-0.9999,-1.0102,3.0613,-4.2904,-1.0346,2.0905,4.1784,0.0001,3.3897,-0.3279,3.2895
2851 中再保,現股當沖比重,1.7,0,0,0,0,5.56,1.2,0.98,0,0,0,0
2852 第一保,月報酬率 %,22.5665,-4.693,-0.7574,6.4886,-2.8674,-1.4759,0.3744,4.4775,3.2142,-1.4494,-1.8382,0.3746
2852 第一保,現股當沖比重,11.03,0.83,0,0,2.5,0.18,0,30.91,2.17,22.39,20.4,14.99
2855 統一證,月報酬率 %,2.7271,4.4248,-2.1187,13.8528,1.521,0.7491,1.1151,5.515,-2.4388,2.9848,2.888,0.7018
2855 統一證,現股當沖比重,0.89,6.82,3.41,1.01,0,9.08,3.71,3.48,0.5,3.78,0,1.95
2867 三商壽,月報酬率 %,13.1579,-1.163,1.7647,-4.3353,0.3021,-6.9277,2.5891,0.3451,0.0001,2.2152,1.9507,4.9506
2867 三商壽,現股當沖比重,4.37,0.09,1.13,0.54,0.2,0,33.74,0.97,0,5.4,0.27,3.22
2880 華南金,月報酬率 %,0.9345,0.3089,1.2307,2.7355,0.2957,-0.2951,2.0708,2.319,-0.0001,4.2787,-2.077,-0.0001
2880 華南金,現股當沖比重,1.44,0.18,0.22,0.44,1.38,0.08,5.67,3.83,1.95,4.09,0.07,8.03
2881 富邦金,月報酬率 %,10.3794,3.1344,-0.7844,-1.6799,-0.5025,-4.4446,-3.0654,5.6708,0.9333,3.4114,-2.6804,1.8009
2881 富邦金,現股當沖比重,4.03,4.99,1.42,0.37,1.71,2.56,1.42,1.51,3.28,7.7,4.18,2.98
2882 國泰金,月報酬率 %,14.5298,2.772,-1.4523,1.579,0.9329,-0.616,-2.6861,6.3696,2.2449,0.1017,-2.1319,3.3195
2882 國泰金,現股當沖比重,6.76,4.63,5.39,1.96,2.41,0.89,2.58,2.79,10.28,9.51,3.13,3.26
2883 開發金,月報酬率 %,0.3792,1.5115,-0.9925,1.5038,2.8394,-0.12,-1.2016,7.421,9.327,3.4027,-3.2908,1.4271
2883 開發金,現股當沖比重,2.83,2.01,0.97,2.66,0.58,1.63,2.02,4.01,6.24,9.37,4.24,8.18
2884 玉山金,月報酬率 %,3.064,-0.811,0.5449,1.0839,-1.0725,0.0589,1.9177,0.5376,2.9414,6.4101,-2.4195,1.1021
2884 玉山金,現股當沖比重,1.37,1.7,0.06,0.7,0.5,0.26,4.07,1.81,1.75,9.47,0.41,4.24
2885 元大金,月報酬率 %,-2.1186,3.8964,3.3333,4.8386,-1.5384,0.7813,1.1627,2.6821,-0.0922,1.1584,-0.0001,2.2903
2885 元大金,現股當沖比重,2.2,10.29,1.9,4.08,0.7,4.24,2,8.61,5.39,6.13,3.62,4.71
2886 兆豐金,月報酬率 %,5.3242,1.0988,1.3044,2.575,2.5106,-1.0204,0,4.3299,0.9882,0.5511,-2.0617,-0.2105
2886 兆豐金,現股當沖比重,0.49,1.49,0.4,2.06,0.41,1.74,2.61,1.36,0.66,11.37,1.69,4.93
2887 台新金,月報酬率 %,1.2986,0.8549,0.0002,2.9662,4.1151,-1.581,8.0321,2.9739,2.527,2.2505,-2.6118,1.1494
2887 台新金,現股當沖比重,0.34,0.12,0.44,4.97,0.87,1.72,1.99,1.18,0.31,7.01,4.05,8.22
2888 新光金,月報酬率 %,20,-3.8928,1.6456,3.2377,6.755,-9.0395,-3.7268,4.5164,2.1356,8.674,4.3329,5.4644
2888 新光金,現股當沖比重,19.13,3.7,1.68,9.41,6.59,3.1,6,2.12,2.95,4.32,5.05,13.02
2889 國票金,月報酬率 %,2.0002,0.8579,1.0934,4.9278,6.5294,-0.5375,-0.4325,3.1487,0.7368,-0.7791,2.8313,0.771
2889 國票金,現股當沖比重,2.55,2.32,3.3,0,0.15,0.19,1.23,0.92,0.09,2.39,0,6.67
2890 永豐金,月報酬率 %,-0.11,-0.2198,1.5419,1.41,1.2835,-2.64,0.9761,-0.1076,1.8279,2.4288,0.4115,1.8722
2890 永豐金,現股當沖比重,1.81,1.43,0.16,0.2,2.09,0.07,0.82,1.45,0.32,5.68,0.48,3.44
2891 中信金,月報酬率 %,2.9409,0.8571,0.8498,3.0898,2.1799,0.5332,1.5915,4.1775,2.1295,0.7731,-2.3018,1.0472
2891 中信金,現股當沖比重,1.21,0.66,3.24,0.9,6.01,0.95,2.91,2.48,3.3,3.83,3.53,3.94
2892 第一金,月報酬率 %,1.5106,2.3808,1.4537,4.0116,1.9285,-0.5403,4.6195,5.7143,0.2457,3.9279,-0.2553,-0.5117
2892 第一金,現股當沖比重,0.35,0.64,0.44,0.11,0.09,0.85,5.61,1.62,1.25,3.18,2.08,2.72
2897 王道銀行,月報酬率 %,3.1134,1.087,-3.2258,4.8149,6.2427,3.6587,25.5716,5.5744,1.9943,-1.1086,-2.6905,1.4976
2897 王道銀行,現股當沖比重,0,0,0,0,0,0,0,0,0,1.85,1.97,0
2901 欣欣,月報酬率 %,2.7506,-3.633,1.5872,3.5156,-4.5282,-5.7312,-0.4192,2.1052,2.6806,2.3344,10.3583,-3.4297
2901 欣欣,現股當沖比重,0,0,0,0,0,5.98,0,0,0,0,0,0
2903 遠百,月報酬率 %,-3.2835,-1.2347,1.25,1.2344,-1.5243,-1.2385,-1.5675,0.3185,-0.0293,0.3321,0.3312,-1.9802
2903 遠百,現股當沖比重,0.14,5.16,2.53,2.4,0.13,1.01,0.22,0.39,0,0.42,0,0.9
2904 匯僑,月報酬率 %,-4.1338,0,0.4106,-1.227,-0.6212,-2.5,-3.4189,-2.8763,-0.0149,-0.971,-1.9608,0.0001
2904 匯僑,現股當沖比重,0,0,0,0,0,0,0,0,0,0,12.38,0
2905 三商,月報酬率 %,14.6907,2.6968,0.6564,9.3479,0.5965,-4.7431,-10.7885,2.5581,2.9481,11.4398,-1.9607,8.4445
2905 三商,現股當沖比重,0.62,1.64,3.14,5.47,3.42,1.88,1.14,0.19,0.62,6.25,1.99,12.23
2906 高林,月報酬率 %,-2.3476,1.4424,1.8957,19.535,-6.6149,-1.2501,-5.4852,5.3573,-0.8774,-0.885,0.8928,-1.7698
2906 高林,現股當沖比重,0,0,2.69,3.59,0,0,0,0,0,0.4,0,0
2908 特力,月報酬率 %,-1.5422,4.9608,-0.4975,0.2501,-0.7481,-0.0001,1.5077,17.3267,-1.2564,1.3454,-0.2214,1.5519
2908 特力,現股當沖比重,2.2,1.74,4.94,5.41,0,1.14,0,6.1,1.35,1.44,8.73,5.27
2910 統領,月報酬率 %,29.7541,34.4826,-30.0001,-1.2819,-0.9276,4.8686,-3.5714,5.219,-0.3585,-1.0792,1.0908,2.8777
2910 統領,現股當沖比重,0,5.26,0,33.33,0,0,0,0,0,0,0,0
2911 麗嬰房,月報酬率 %,-6.4,-4.2734,-2.2321,5.4794,-4.329,-0.4523,-4.5455,0.4762,4.2655,0.9092,9.9099,-6.1475
2911 麗嬰房,現股當沖比重,10.98,0,8.76,3.72,0.3,6.37,3.03,8.11,4.64,3.52,23.4,4.92
2912 統一超,月報酬率 %,1.4832,-3.5491,1.0823,-3.4262,10.8647,4.9999,2.4762,1.6729,-6.3985,1.7032,0.7921,6.4832
2912 統一超,現股當沖比重,0.29,2.13,0.54,0.94,1.14,3.32,2.34,3.5,11.14,8.36,6.3,6.89
2913 農林,月報酬率 %,4.3634,-2.439,8.9286,3.6065,5.3797,-1.8016,6.7276,-5.7309,-1.5197,2.4692,-0.6211,0.3124
2913 農林,現股當沖比重,1.39,1.81,5.14,0.71,2.77,1.8,10.57,0.71,5.96,1.05,15.1,13.22
2915 潤泰全,月報酬率 %,14.931,-8.2051,7.6351,0.865,-16.295,-0.5122,-7.3122,0.8889,0.3956,8.3707,-6.6941,6.6227
2915 潤泰全,現股當沖比重,11.71,4.13,10.2,1.89,5.82,4.94,7.7,15.25,0.87,7.89,3.13,9.92
2923 鼎固-KY,月報酬率 %,-6.5315,2.4098,-2.1176,2.8845,-2.5702,-0.9593,-3.1477,3.0002,-3.3978,-2.1822,-5.759,0
2923 鼎固-KY,現股當沖比重,0,0,0,0,0,18.49,0,9.09,6.68,0,12.5,0
2929 淘帝-KY,月報酬率 %,-15.9915,-0.0002,1.422,1.869,-3.67,-4.7619,1.5,-3.1528,-1.933,12.552,-1.8432,0.939
2929 淘帝-KY,現股當沖比重,9.82,4.06,0.3,1.32,7.42,9.57,3.57,0,8.16,13.44,8.13,9.89
2936 客思達-KY,月報酬率 %,6.25,26.4707,-2.3257,-1.4069,-1.0977,-0.9987,-1.3455,-0.1135,-0.8534,-7.9545,-2.6063,-5.0705
2936 客思達-KY,現股當沖比重,0,0,0,0,2.67,9.09,3.67,0,1.29,0,0,0
2939 凱羿-KY,月報酬率 %,0,0,0,0,0,0,0,0,0,-4.6937,-8.1372,2.6386
