證券代碼,Data Field,2015/7/3,2015/7/9,2015/7/17,2015/7/24,2015/7/31,2015/8/7,2015/8/14,2015/8/21,2015/8/28,2015/9/4,2015/9/11,2015/9/18,2015/9/25,2015/10/2,2015/10/8,2015/10/16,2015/10/23,2015/10/30,2015/11/6,2015/11/13,2015/11/20,2015/11/27,2015/12/4,2015/12/11,2015/12/18,2015/12/25,2015/12/31,2016/1/8,2016/1/15,2016/1/22,2016/1/30,2016/2/3,2016/2/19,2016/2/26,2016/3/4,2016/3/11,2016/3/18,2016/3/25,2016/4/1,2016/4/8,2016/4/15,2016/4/22,2016/4/29,2016/5/6,2016/5/13,2016/5/20,2016/5/27,2016/6/4,2016/6/8,2016/6/17,2016/6/24,2016/7/1,2016/7/7,2016/7/15,2016/7/22,2016/7/29,2016/8/5,2016/8/12,2016/8/19,2016/8/26
1256 鮮活果汁-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262 綠悅-KY,週報酬率 %,-5.4421,-8.9928,5.5412,0.3817,-4.5628,0.3985,1.5873,-2.7343,-12.0482,5.4794,1.7316,4.2553,-7.7551,3.0974,6.0086,-3.239,2.0921,0.8198,2.439,-0.3968,5.1792,-4.9243,0.3984,-9.5237,5.2632,3.75,-4.4176,-10.9243,-0.4717,2.8438,2.7649,0.4484,3.5713,3.4481,1.6667,4.0983,-0.3937,0.3952,-2.3623,-3.2258,11.6667,5.9702,-0.7042,0.7092,7.0422,-0.9869,2.3255,3.5716,1.8809,-5.2308,-2.9222,2.0067,1.9672,0.6431,-2.8753,-3.2895,0.6803,-2.7027,0.3472,1.3841
1262 綠悅-KY,現股當沖比重,5.05,3.74,5,0,3.18,6.41,7.68,6.37,7.36,7.9,9.44,4.67,6.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01,3.86,1.52,3.59,5.01,3.58,1.96,5.13,4.92,14.52,8.96,7.09,10.55,13.64,10.33,5.06,9.8,2.32,7.67,7.6,5.08,17.67,6.36,1.84,5.86,5.43,1.38,7.44,6.66
1301 台塑,週報酬率 %,-1.8944,-3.7241,5.4305,-1.2517,-1.4085,1.8572,-3.9271,-3.6496,3.7878,-0.292,2.7819,1.1397,-3.6621,3.5087,6.7797,-0.2646,2.122,-1.9481,0.265,-3.1704,2.1827,0,-0.1335,-3.7434,1.1112,0.412,5.3351,-7.2727,5.7422,-1.4569,2.8226,-1.5686,3.7186,1.1524,1.2658,-1.25,1.8987,-1.6149,0.3788,-0.7548,3.9289,-1.2196,-0.8642,-3.1134,-1.6709,-0.2615,2.7523,0.5102,3.1726,-5.658,-1.3038,4.0951,-0.8883,5.0171,2.0407,-2.75,1.0283,1.7812,-2.375,1.4085
1301 台塑,現股當沖比重,2.56,3.34,3.54,2.27,5.1,0.63,0.4,0.78,3.46,2.11,4.11,1.72,2.7,14.94,1.57,1.6,0.81,0.62,0.75,2.58,1.83,8.22,2.29,1.44,2.01,3.35,4.11,8.75,5.76,1.39,4.81,5.84,3.31,2.67,0.91,1.91,1.14,2.91,2.15,5.87,1.23,1.7,3.39,3.13,1.98,4.08,0.36,0.26,1.59,2.72,10.09,3.86,2.6,2.77,0.82,0.31,1.09,0.47,7.28,3.17
1303 南亞,週報酬率 %,-3.022,-3.8244,3.9635,-2.4927,-3.0076,-0.1551,-5.5901,-10.1974,6.4103,-1.8933,2.9824,4.0886,-7.2013,1.2346,7.1429,5.5284,2.3112,-2.5603,-0.9273,-5.4601,0.825,-2.1276,0.0001,-5.0167,2.2888,1.2048,3.7414,-6.7213,-0.3514,-2.4691,5.4252,0.8577,5.7822,2.5724,3.4483,-0.303,1.9756,-0.5961,0.2998,-1.9432,1.0671,-1.9608,-2.7693,-4.7468,-1.1628,-0.5043,2.7026,2.7961,-0.16,-4.3269,0.5024,1.8334,-0.3273,5.0903,2.1547,-2.7375,1.9868,1.6235,-2.8754,1.8092
1303 南亞,現股當沖比重,1.45,3.29,3.79,0.96,2.57,2.77,3.46,1.46,5.35,4.41,6.32,3.53,2.69,0.57,3.8,2.75,0.91,0.98,1.45,3.42,3.97,8.15,1.94,2.64,1.83,5.32,6.36,8.58,11.79,2.67,1.53,6.89,2.04,3.18,1.82,3.1,0.69,1.69,2.96,5.14,2.3,3.5,3.71,4.92,2.59,1.55,1.12,0.06,7.83,1.75,7.35,6.01,0.83,3.21,6.6,0.74,1.48,0.97,6.29,0.62
1304 台聚,週報酬率 %,-1.8797,-4.5977,2.0081,-3.5433,-6.1802,0.901,-3.125,6.9124,7.7585,1.6,2.3622,5.3845,-1.8248,2.974,3.2491,-1.7483,-4.6263,1.1194,1.476,-5.091,-0.3831,-1.9231,7.8432,-8.3635,1.5873,4.6875,-2.9851,-3.4615,-4.7809,3.3472,8.0971,-1.4981,0.7604,2.6415,1.4706,-1.4493,-1.8382,-1.8727,-0.7633,-1.1538,1.9455,-2.6717,0.3922,-4.6876,-0.8197,1.2396,3.2652,-1.581,1.6064,-3.1621,1.2245,1.613,0,4.365,1.9011,0,0,0.3876,5.7915,-0.365
1304 台聚,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,7,4.49,3.7,0.25,1.41,0.24,1,0,4.75,0.77,1.14,1.42,2.71,3.72,0.28,1.7,1.93,1.89,4.51,8.96,0.67,1.74,6.55,0.67,2.46,0.34,5.02,0.67
1305 華夏,週報酬率 %,-2.2321,-5.0229,0.4808,-0.957,6.8372,-0.4609,6.0186,5.2401,0.83,7.4073,-0.7663,4.2472,-5.1851,5.4687,4.074,0.7118,0.3534,1.0564,11.1498,-7.21,0.6757,-4.698,-0.3522,-2.4735,5.0725,2.7586,1.3423,-10.265,-9.2251,9.3496,5.5762,-5.9859,5.2434,4.6262,1.3605,-2.0134,9.589,0.625,1.2422,0.6134,-3.0489,-4.717,3.3003,-5.1118,-2.0202,1.0308,2.0409,-0.6666,-0.6711,-2.7028,1.7361,5.8021,-2.5805,3.9735,6.6879,-1.7909,3.6474,1.4664,13.6293,1.3699
1305 華夏,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0.78,8.55,4.14,1.09,3.9,3.36,8.68,1.09,3.29,2.15,3.05,3.18,4.87,0.35,2.06,2.59,0.94,3.78,6.89,1.56,0.45,2.3,4.3,0.91,3.67,3,8.74,3.6
1307 三芳,週報酬率 %,-3.211,-4.0284,-0.7408,-4.8282,-1.9664,-0.2866,8.3332,-5.4377,-5.4698,6.9734,8.3218,-0.3841,12.7249,4.903,-7.174,2.5761,-2.5114,-5.2692,1.6069,-7.6643,1.9763,2.9716,2.1331,-6.3882,-0.1313,4.3363,-2.3929,-6.5806,-4.558,-2.026,5.613,-0.9791,5.3673,-0.9384,5.2774,-2.0565,4.462,-0.7537,-0.5064,-1.0178,1.2853,-2.4111,-0.2601,-3.2595,1.2129,1.3315,2.6282,-1.2804,-0.9079,-0.6545,-0.3951,-0.5291,0.9308,3.2938,0.2552,3.1438,0.0001,-0.3979,-0.932,-1.4785
1307 三芳,現股當沖比重,1.14,3.81,1.3,0.61,1.79,3.74,4.42,7.7,10.77,8.35,1.49,8.29,13.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,1.55,1.32,8.07,1.59,13.67,8.02,2.72,4.12,4.93,3.19,2.35,2.14,2.95,3.01,1.79,0,0.64,3.07,0,0,0,0,3.59,0.63,6.4,0,0,0
1308 亞聚,週報酬率 %,-0.8087,-5.7065,-2.0173,-0.5881,-2.5673,-1.2987,-1.9737,6.7115,5.0315,1.1975,3.5504,4,-4.6703,2.5937,5.618,1.3297,-1.3124,0.2659,-1.5914,-1.6173,-1.9179,-2.2347,2.8571,-5.2779,0,2.6392,-1.4285,-2.8986,-3.2836,2.4691,10.5421,-1.6349,2.4931,2.973,0.7873,-1.8228,-1.8567,-0.2702,-0.0001,-0.271,3.2608,-6.0526,0.28,-3.0727,-1.4409,0,0.5848,1.4534,-1.7191,-0.5831,-0.5865,1.475,0,3.1977,1.6901,-0.277,0.0001,1.9444,0.5356,1.1428
1308 亞聚,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49,0,3.01,5.04,2.24,3.43,0.57,2.6,2.48,7.47,0.11,1.12,0.84,2.1,11.49,0.47,0,2.84,0.96,4.76,1.71,0,1.54,1.78,0.25,0.75,4.47,0,0.84
1309 台達化,週報酬率 %,0,-4.6342,4.4758,-3.7943,-4.58,-5.6,5.9322,16,-0.0001,-0.4597,-0.3464,2.5493,-3.9548,1.1765,2.093,4.8974,-0.7599,-0.2189,-0.4386,-7.4889,-9.4047,-4.0735,3.8355,-7.2559,4.6942,4.4837,-1.5605,-4.8877,-3.3333,1.5805,5.0919,-0.9421,3.6685,1.3107,2.8461,2.2642,-2.829,-1.7721,1.8041,-1.0126,4.2199,-4.049,-2.1739,-3.5295,-2.981,0.6983,2.9127,-0.2695,-0.5406,-2.8532,0.5595,1.9471,-1.2278,1.243,1.0914,1.8893,0.5298,-0.9223,3.8564,-3.329
1309 台達化,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86,0.83,2.62,2.15,0.26,2.56,11,6.31,0.82,2.07,2.2,0,1.9,2.68,7.24,0,0.65,3.01,2.13,1.24,2.64,3.92,1,1.02,0,1.47,0.76
1310 台苯,週報酬率 %,3.4483,-9.6667,9.9632,0.671,-1.6666,-1.6948,-1.3793,-12.2378,-0.3986,2.8,1.9455,2.29,0.7463,2.2222,1.4492,1.0714,-0.3534,0.3546,-1.0601,-4.2857,1.4925,-1.1029,2.974,-1.4441,13.5532,9.6775,0.2941,1.4662,1.7342,-4.5455,2.6786,4.9276,0.2762,0.8264,-3.0055,-0.5634,-3.6828,7.9413,-3.5422,3.3898,-0.5465,-4.3955,-6.8965,-5.5557,-4.9019,3.4364,6.3123,-3.4375,0.6473,-3.2155,-0.6644,5.6855,-0.9495,0.9585,5.0633,1.8071,0.2958,0.9404,0,-1.5527
1310 台苯,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13,10.16,10.71,3.99,2.09,4.86,3.17,4.32,4.37,2.1,11.73,6.63,7.85,7.54,4.7,2.3,10.12,11.83,10.06,5.45,1.48,2.31,1.13,3.4,2.91,2.92,5.67,10.74,3.76,3.14,3.88,3.79,0.64
1312 國喬,週報酬率 %,-3.0612,-4.4737,-1.6529,-0.313,-9.7143,1.2658,3.4375,-6.3443,3.5484,3.4267,2.1084,-1.7698,-5.7057,-0.3184,4.1534,0.9202,-3.9514,0.9493,-0.3135,-6.9182,-4.0542,-0.352,-1.7668,-4.6764,9.0566,11.7647,-4.0247,-6.4517,-4.1379,1.7986,12.3675,-1.5723,3.8338,3.3847,5.9524,-0.2808,-2.8169,-2.3189,4.451,2.2727,0,-5.5557,-1.1765,-2.9761,-8.2821,1.6722,4.2764,-3.1546,-0.6515,-2.2951,1.3423,4.3047,-0.9523,4.8745,3.2155,4.6729,-1.1905,-0.6024,-3.6364,-1.8868
1312 國喬,現股當沖比重,3.82,2.57,4.38,1.64,5.03,2.91,8.83,10.56,3.41,4.27,5.72,3.55,7.49,7.16,4.03,4.59,4.4,2.48,7.14,3.61,1.93,12.53,1.41,3.57,9.9,13.53,7.35,3.94,8.37,8.17,10.29,3.56,4.03,3.62,6.56,4.33,3.29,5.42,10.76,13.08,6.19,4.04,2.71,6.83,4.71,4.46,9.78,6.06,2.33,1.02,2.09,6.48,11.44,0.9,4.03,4.25,2.28,5.66,3.58,1.47
1313 聯成,週報酬率 %,-2.3809,-5.0732,0.3084,-0.3074,-3.0832,-0.8484,3.2085,-4.8704,-0.7221,4.2697,-0.4309,2.4892,-1.7952,-0.6451,2.4892,4.1184,1.4198,-0.7,-5.0352,-5.4083,0,0.6727,2.2271,-2.1787,1.1135,1.9824,2.4838,-8.5354,-5.7602,3.4231,3.9007,-3.6404,2.3613,5.075,3.0736,1.4909,-1.8886,-1.9251,-1.6357,-0.5543,0.8919,-1.8785,-1.8017,-1.4908,-3.1433,4.8077,2.0643,0.3371,0.336,-3.9064,1.8584,3.4208,0.6615,-0.4382,0.3301,-0.0001,1.5668,7.2848,0.7201,-2.2472
1313 聯成,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.66,8.51,0.45,0,0.85,0,5.4,0.25,1.5,0,0,0,0.19,0.8,0,4.28,0,0,2.86,0,1.31,0,0,0,0.93,1.26,10.09,0.57
1314 中石化,週報酬率 %,-0.9376,-5.0474,1.2182,-2.0789,-3.3519,-4.0462,-2.4096,-4.4445,3.876,3.6069,1.5606,6.5011,-2.2198,-0.3406,-0.3416,2.8572,-1,-7.0706,3.5024,-5.3675,-0.9865,-1.9925,-1.1436,-7.4551,5.1389,7.926,-2.9376,-3.2786,-4.824,4.3836,4.7245,-1.1279,1.5209,0.6242,5.5833,0.1176,-1.5258,-3.5758,0.4944,-1.1071,1.7412,2.2005,-2.3924,0.6127,-7.6735,-1.1873,1.3351,0.1318,-1.3159,-2.1335,-0.9537,3.1636,0.5333,-0.5305,2.8,-1.6861,1.1872,0.3911,0,-1.1688
1314 中石化,現股當沖比重,3.14,3.7,2.56,1.47,3.13,3.51,3.35,2.72,5.82,6.65,5.4,8.8,8.98,7.45,3.07,4.41,4.58,6.29,5.92,3.83,5.55,5.85,3.61,4.29,1.63,11.15,7.3,6.49,2.9,4.06,3.64,4.97,2.67,5.34,3.34,2.59,6.35,3.8,2.3,7.24,6.05,16.62,4.9,2.44,2.85,5.31,3.24,3.99,3,4.48,3.9,4.22,3.92,3.4,2.52,6.8,2.27,4.84,7.84,6.04
1315 達新,週報酬率 %,-0.8032,-0.838,0,0,0.0001,-0.8547,2.3706,-2.3157,-6.8965,2.3148,3.3937,1.5317,-2.1551,1.1013,0.4357,0.4339,0.4319,1.5054,2.3305,-1.8634,0.422,-0.8403,0.2119,-1.0572,-1.282,0.433,-1.5086,-1.0941,-0.4425,1.5555,0.6566,-0.4348,1.0918,0.864,1.2848,3.5941,-0.4082,0.4098,-0.8164,0.2058,-0.616,-0.8265,-1.4584,-1.0571,-1.0684,1.512,1.0639,2.9474,-0.6135,0,-0.4115,2.2728,2.0202,1.1704,0.2045,-0.8163,0.6173,0.6135,-0.6097,-0.0001
1315 達新,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,5.02,6.68,0,0.96,6.47,4.86,0,0,0,37.27,0,0,0
1316 上曜,週報酬率 %,-2.1931,-1.7936,-6.8493,-2.4509,2.01,-0.9851,0,-1.393,-4.1372,2.3158,2.8807,-0.2,-1.9038,1.6343,1.5075,-0.9901,1,-1.0891,3.1031,-2.4271,1.4925,-3.0392,1.0111,-3.3034,2.4846,-1.0101,-1.0205,0.7216,-0.4094,1.4389,-0.2027,1.0153,-0.2011,-0.5036,-0.2024,0.5071,19.0714,-7.2033,-2.2831,-2.8038,-1.4423,4.878,-2.7907,2.3923,-1.8691,1.9048,7.9439,-0.8657,0,-0.4367,-4.386,2.7523,2.6785,-3.4784,0.4504,-1.3453,0,0,3.1817,-1.3216
1316 上曜,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319 東陽,週報酬率 %,4.874,-4.3269,6.8676,1.0972,4.1861,-1.7857,1.0031,-12.4233,-4.3784,1.8314,4.3165,1.0345,9.0444,8.7636,-2.5899,0.5908,4.699,-0.0001,0.4207,1.3967,6.7493,1.0324,0.3832,-6.8703,8.1967,0.7576,1.5038,-1.9753,6.2972,7.5829,-1.2115,-1.6723,3.4014,8.5527,-3.0303,-3.7499,3.2468,-2.3061,7.5107,6.1876,-5.4512,1.3917,-3.6274,-5.2899,5.3706,-4.9949,3.2188,-0.208,-0.4167,4.498,-4.5046,1.5723,2.7864,3.6145,10.8526,2.8188,4.1812,0.3343,-0.6667,1.6778
1319 東陽,現股當沖比重,4.28,4.88,5.97,3.66,14.69,14.24,7.04,4.21,7.16,7.13,2.89,1.22,12.41,9.84,3.43,3.04,5.64,7.83,5.15,6.03,7.9,3.87,12.44,11.02,5.83,6.84,14.74,8.55,16.34,11.85,9.61,9.27,9.65,14.31,5.84,8.21,8.83,5.77,14.97,11.91,8.96,13.28,8.28,7.33,8.32,16.87,12.2,13.67,8.79,16.25,11.82,7.28,4.04,13.32,15.51,16.94,7.83,7.41,4.34,2.64
1321 大洋,週報酬率 %,-4.5088,-2.3609,-1.5544,-10.1755,-6.6406,0,2.7197,-2.2404,1.875,10.4295,1.2963,-0.5484,12.5001,-2.451,-3.0151,0.3454,-0.5164,-0.6921,0.6968,-2.422,-1.2411,-2.1545,-2.3852,-5.2631,0.7936,3.5433,-1.3308,-4.4316,-1.613,-0.6148,0,0.4123,11.2936,-2.3985,3.2136,-0.1831,-1.2844,1.6729,-2.3766,-0.1873,0.7505,-1.3035,-2.453,-4.0618,0.8066,1.5999,0.7874,1.1719,-1.3514,-2.1527,-0.2,0.2004,-0.6,3.2194,-0.7797,4.1257,-0.7547,0.3801,-0.5682,-0.762
1321 大洋,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,0,0,2.68,2.67,15.77,0,0,3.64,0,0,0,10.81,0,0,0,0,6.98,0,0,0,21.64,0,0,0,1.27,1.32,0
1323 永裕,週報酬率 %,3.9605,-4.7618,2.5,-3.2815,-5.3571,-1.132,-4.5802,-4.8,-1.6806,1.0683,-2.7485,21.7391,-5.3571,0.566,-1.6885,1.145,5.0943,-4.1292,1.1236,-2.5927,0.1901,0.3794,0.189,-8.3019,-1.0288,2.079,-0.4074,-3.6811,-2.3355,-0.0001,7.1738,-1.8256,2.4793,7.8628,0.9346,0.7407,23.5296,-1.7857,-0.303,-0.9119,0.1533,9.0353,-7.5842,-1.5197,-1.8519,0.9434,3.4268,3.7651,-2.3221,-2.6746,-1.374,3.5603,0.1567,2.1909,1.9908,-0.4504,6.7874,-2.9662,-1.8923,0
1323 永裕,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.52,3.47,15.04,16.01,3.1,7.46,10,10.87,4.74,3.7,2.97,2.61,2.13,17.51,0.67,5.19,3.76,1.03,3.5,3.99,7.98,0.77,2.35,4.65,0.77,0
1324 地球,週報酬率 %,-0.4547,-3.6531,-0.9479,5.7416,-5.8823,1.9231,-0.9433,-2.381,1.9513,-0.0554,-0.4926,10.3962,-1.7937,0.0001,-1.8265,6.0465,3.0702,-5.1063,3.1389,-3.4782,7.2072,-2.9413,2.1645,-4.2373,-0.885,1.3393,-2.2026,-0.9009,0.0001,0.9091,1.3513,-2.6667,0.9132,-0.0001,3.1675,0.4386,-0.4368,-0.8772,0.4424,0.4405,-0.8772,-0.885,-1.3393,-0.9051,-1.3698,0.463,1.8433,-0.0001,0.4525,0.9009,-1.3393,1.3575,1.3393,0.4404,1.3158,-1.2987,3.5087,8.0508,0.3923,-1.1461
1324 地球,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.23,0,0,1.55,1.21,0,3.64,3.28,11.11,0,0,0,5.55,0,19.98,4.55,0,0,0,0,0,0,0,0,12.5,0,1.73,0.79,11.11
1325 恒大,週報酬率 %,5.3443,1.5504,-1.0178,1.2855,0.7614,0.5039,-0.5013,-0.2519,-1.7677,0,0.2571,1.282,0.2532,1.0101,0.7501,-0.4963,0.4988,1.7369,-0.4878,0.7353,0.4866,0.7264,0.2403,0.7194,-0.4762,0,0.4785,-1.4285,-0.483,0.4854,0.4831,0.4808,0.2392,-0.0001,0.2387,0.2381,-2.3754,-4.6228,0.5103,-0.5076,0.2551,0,-0.7634,-1.0256,-0.5181,1.0416,0.5155,0.5129,0,-0.2552,0.7672,0.7614,0.7556,2.7678,0,0.2519,0,-0.5026,0.0001,-0.7575
1325 恒大,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,0,0,0,0,0,0,0,0,2.44,4.46,0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,4.01,0,0,0
1326 台化,週報酬率 %,0.2717,-5.691,6.7528,2.5878,-0.2667,-3.0748,-4.4139,-6.4936,7.2531,-3.4532,2.8316,2.7537,-3.6672,1.3177,5.0578,4.2642,-1.0554,-0.6667,-0.6711,-5.4054,0.5714,1.7046,-1.6759,-3.8353,1.1817,2.1898,5.7143,-7.9729,4.2585,-3.0986,3.6337,-1.122,2.9788,3.0303,3.0749,1.1673,2.3078,-1.5038,3.1806,-1.2331,5.8677,-0.8256,-2.0214,-2.4272,1.7413,-1.2225,0.8664,0.6135,1.9513,-4.067,-0.8728,3.3961,-1.0949,5.9126,1.4562,-0.5981,0.6017,2.0335,-2.3446,-0.24
1326 台化,現股當沖比重,9.55,3.07,0.93,3.13,2.35,1.41,1.05,1.11,4.03,2.72,7.67,3.43,10.55,0.82,0.94,4.06,1.17,2.22,1.15,0.62,0.79,13.81,3.55,1.18,1.51,2.7,5.73,6.19,10.78,3.74,1.89,3.81,3.54,5.28,2.31,1.13,0.86,1.37,1.75,2.55,1.71,1.08,3.22,1.93,4.07,2.32,2.5,0.12,5.43,1.37,10.53,4.06,1.42,0.06,0.91,3.41,6.27,2.29,0.67,1.71
1337 再生-KY,週報酬率 %,-1.3333,-2.973,4.1783,-13.423,-5.1447,-5.0848,15,-26.087,11.3444,5.6604,7.8571,1.6557,-5.2118,3.0927,15.6666,27.3776,-6.3348,11.5942,-2.3811,-5.765,-1.647,-4.3062,1.25,-11.1111,1.111,3.0222,-3.4666,-9.9447,-6.4417,5.246,7.7883,-3.7572,9.009,1.9284,2.1623,5.0264,-5.2896,6.3829,-2.5,1.0257,3.2995,-7.6167,0.5319,-4.4974,-2.4931,2.2728,4.7222,2.122,-0.2598,-4.9479,-2.1917,3.0813,0.5434,2.1622,0.5291,-2.8948,4.065,-2.0832,-0.532,3.2086
1337 再生-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16,5.79,3.83,7.54,2.33,8.05,14.27,4.88,12.9,16.42,7.99,13.16,7.83,6.94,6.06,6.75,4.67,3.13,3.42,4.99,2.33,4.71,5.97,3.92,1.97,4.17,2.39,3.36,8.85
1338 廣華-KY,週報酬率 %,-0.9091,-4.8624,2.5,-10.2439,-12.826,5.6108,3.8961,-10.1137,-3.2871,-0.2614,20.0526,6.7686,-5.317,13.931,-2.8436,11.2194,4.3859,7.563,-3.5157,2.0243,11.1112,-4.6428,2.6217,-10.949,-1.6394,0.4167,-1.2448,0.4201,-2.0921,4.2736,1.6394,-5.6451,6.8376,7.6001,-4.461,2.7237,-2.6516,-4.6692,-0.8164,4.5267,-2.3622,2.8227,-0.3921,1.1811,-8.1712,1.2712,2.9288,-4.878,-1.2821,-0.8658,-2.6201,6.2781,-0.8439,0.9021,0.8772,0.4348,8.2251,-4.8,-0.4202,-3.7975
1338 廣華-KY,現股當沖比重,3.13,6.34,6.59,2.32,7.51,3.31,6.78,4.62,6.25,7.13,9.45,10.95,13.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.54,9.26,16.51,10.48,3.42,5.38,9.68,10.18,9.76,6.58,6.37,10.4,6.97,2.49,12.61,7.82,16.96,17.96,10.53,7.38,12.7,4.39,4.38,5.5,4.96,4.49,5.9,5.91,6.22,10.98,10.81,10.07,11.16
1339 昭輝,週報酬率 %,-1.6529,-0.8403,3.2688,0.1172,-0.8197,-0.4722,3.9147,-2.7399,-1.1736,-0.8313,-0.3593,-2.5331,-32.4905,-10.7678,11.2278,7.3585,0.7031,-0.349,21.1909,-6.792,0,-9.1473,-2.9011,-1.0544,-0.3552,14.2603,-4.5242,-6.0457,-6.6086,2.607,0.7259,-0.7207,6.7149,-0.8503,1.2007,3.7288,-6.0458,-4.0001,1.4492,3.0357,2.9463,-3.7037,-2.9721,-2.8829,-18.9239,0.8009,2.8377,-1.5453,0.2242,-0.8948,-1.5802,1.2615,1.0193,2.1301,4.5005,-3.3612,1.087,0.5376,2.246,-2.8891
1339 昭輝,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,10.64,2.58,3.4,5.56,7.69,1.79,4.61,3.57,11.89,8.92,3.9,11.61,8.79,8.15,2.92,3.17,4.61,3.39,7.25,2.78,9.37,3.94,6.91,0,0.75,0,1.49,0
1340 勝悅-KY,週報酬率 %,5.0116,-4.8835,1.2835,-3.4563,-9.6659,-1.5852,11.1409,-8.5193,0.7041,0.0001,8.7413,5.1447,-4.1286,9.0909,-2.3391,2.3951,14.0351,-3.2052,0.1324,-4.7618,1.3889,-1.096,0.1385,-10.5118,2.782,-0.7519,-3.1818,-5.0079,-4.448,1.8965,5.4145,-0.963,9.2383,6.0831,3.9161,-4.8452,-0.5659,-1.707,-0.4342,0.5813,-1.3006,9.224,2.815,-5.4758,-12,-4.5455,6.0756,-4.3344,3.0744,0.157,-4.7022,1.9737,-0.4838,-1.2966,0.6568,-6.8514,4.5534,2.1776,1.8033,2.938
1340 勝悅-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,2.65,8.5,7.76,12.57,2.5,6.99,0.71,4.96,2.04,7.87,5.56,6.95,7.17,8.64,2.17,5.51,2.27,1.74,18.53,0.31,4.18,1.13,4.07,6.64,1.45,6.97,4.1,4.61
1341 富林-KY,週報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341 富林-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402 遠東新,週報酬率 %,-0.458,-1.9939,0.1566,-0.1563,-1.1331,1.0067,-2.8239,-5.641,2.3551,0.1769,6.1838,-1.8303,-0.3391,1.0204,1.0101,0,0.1667,-1.4975,0.3377,-5.3873,-4.9822,-0.7492,-1.6982,-4.0307,1,2.5743,-0.5791,-2.9126,-0.8,-5.0402,2.9724,0.2062,2.4691,1.6064,6.7193,1.6665,0.3643,-2.3593,-4.8327,-5.2734,6.1856,-3.4952,-2.8169,-3.9338,-2.5861,-0.6636,2.8954,1.5151,-1.919,-1.5217,2.4283,5.3879,-3.272,6.5981,1.8596,1.0142,-0.2008,0,-4.4265,0.2106
