證券代碼,Data Field,2015/7/3,2015/7/9,2015/7/17,2015/7/24,2015/7/31,2015/8/7,2015/8/14,2015/8/21,2015/8/28,2015/9/4,2015/9/11,2015/9/18,2015/9/25,2015/10/2,2015/10/8,2015/10/16,2015/10/23,2015/10/30,2015/11/6,2015/11/13,2015/11/20,2015/11/27,2015/12/4,2015/12/11,2015/12/18,2015/12/25,2015/12/31,2016/1/8,2016/1/15,2016/1/22,2016/1/30,2016/2/3,2016/2/19,2016/2/26,2016/3/4,2016/3/11,2016/3/18,2016/3/25,2016/4/1,2016/4/8,2016/4/15,2016/4/22,2016/4/29,2016/5/6,2016/5/13,2016/5/20,2016/5/27,2016/6/4,2016/6/8,2016/6/17,2016/6/24,2016/7/1,2016/7/7,2016/7/15,2016/7/22,2016/7/29,2016/8/5,2016/8/12,2016/8/19,2016/8/26
4707 磐亞,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06,7.91,0,6.63,0,0,1.09,0,0,2.67,3.06,2,0,1.75,0,0,0,6.25,13.33,0.56,2.33,0,1.67,3.62,0,0,1.14,1.52,0
4711 永純,週報酬率 %,0.73,-1.8115,2.3166,-1.132,-0.0001,-4.1985,1.992,-9.375,-4.3104,1.8017,2.6548,-0.8621,0.4347,1.2987,2.5641,1.6666,-2.4591,-0.8404,0.4239,-1.6879,2.5751,-0.0001,1.2551,-2.8925,1.7021,2.092,-1.2295,-2.0747,0.8475,-1.6807,0.8546,-1.6948,3.0172,1.2552,6.6115,-1.5503,-1.5748,2.4,3.1249,-4.1667,7.1146,-4.059,-1.5385,0,0.7813,4.6514,5.1852,0.3521,-0.0001,0,-1.0526,1.0638,0.3509,3.8462,1.077,1.3986,1.3793,2.7211,4.3046,5.3968
4711 永純,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.96,0,0,0,17.86,6.78,0,1.15,0,0,0,0,2.7,0,8.33,0,0,0,0,0,0.65,0,0,0,5.41,0,1.43
4712 南璋,週報酬率 %,-5.1887,-7.9602,-2.4865,-7.5388,-3.9568,-0.1249,0.0001,-3,-7.2165,-0.1389,-2.6425,-1.5715,-1.7417,3.8404,10.8108,9.4994,-6.0961,-0.1249,0.4999,-3.4826,-2.7063,-4.7684,29.3463,-13.7634,-0.1248,-6.4919,0.4005,0.6648,-5.1519,8.4959,15.2759,-3.118,-1.954,3.1654,-1.7045,-1.8498,-1.8846,-3.2412,-6.948,4.7999,-0.5089,12.5319,3.5228,-0.7684,-3.208,2.1713,-8.6129,2.8151,-3.4523,-0.1234,-3.4568,2.3018,-3.5,2.4612,-1.2641,-3.4572,-1.3263,-3.8979,-3.3566,-1.4473
4712 南璋,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4714 永捷,週報酬率 %,-4.762,1.2501,-2.8807,-7.2034,-3.1965,5.5017,-8.7156,-16.985,-0.8475,2.3199,4.8926,1.2515,-2.6966,-0.1155,5.2023,-1.9779,4.4843,-1.824,-0.5465,-8.022,4.4205,-2.9748,1.0613,-5.1342,-1.107,1.2439,0.3685,-3.5495,2.792,0,0.2469,0.1232,1.353,3.7621,1.1696,-0.0001,3.1214,-0.2242,-1.0112,0.2271,-0.9061,-4,-2.0238,-0.6075,-1.8337,1.868,5.8679,3.8106,0.8899,-2.3153,0.7901,1.6798,6.2775,-6.2177,7.0719,2.8896,-4.8134,-1.2196,1.5712,3.8674
4714 永捷,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,0,6.21,10.4,3.68,0,3.66,0,0,0,2.56,0,0,0,0,7.44,5.68,0,4.55,0,0,2.41,0.44,0,6.93,0,0,0,0
4716 大立,週報酬率 %,2.2321,-4.3668,0.4565,-2.7272,0,-10.9346,3.8825,-4.0405,-3.3085,4.9425,1.3143,3.7838,0.5208,0,3.6269,-0.3,12.3371,-3.125,0.0001,-4.1475,-0.9616,-2.9127,-2.2,-6.4418,0.3279,0.8715,0.3239,-1.507,-3.7157,0.1135,4.8754,-0.2162,2.1668,1.6967,6.3607,3.9216,-2.8302,2.4272,-1.8958,-0.9662,0,0.4878,-2.9126,-2.3,-1.8423,-0.9385,1.1579,1.1446,0,-0.1029,0.9269,3.5713,-0.4926,3.9603,2.381,0.9302,1.8433,0.4525,-1.3513,7.1861
4716 大立,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53,4.29,4.05,16.24,0,9.57,3.06,5.36,2.27,0,0,0,0,0,0.78,0,4.48,4.72,4.14,13.49,5.55,11.78,3.5,8.69,2.97,0
4721 美琪瑪,週報酬率 %,9.1121,-7.923,-1.3953,-4.717,-0.9902,-2,-2.551,-4.1885,-2.459,3.6414,1.0409,11.207,-3.6175,0.5361,0.5333,3.4483,1.2821,0.2531,13.1313,5.8036,21.0969,-5.2265,-1.8383,-12.5468,8.1369,-4.3565,0.8281,-6.3655,-8.5526,-1.1991,6.796,-0.9091,4.5871,1.9737,5.8065,9.7561,2.7777,-2.7028,2.2221,9.4203,13.7419,16.3026,-9.8873,-2.5001,-6.4103,5.0229,10.8695,-4.8365,1.9231,4.9865,-4.4928,5.2419,-2.9374,-0.3948,-2.3778,0.812,1.3424,-8.6093,0.8696,2.8736
4721 美琪瑪,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98,3.11,0.79,4.07,11.06,15.52,8.47,10.21,12.92,22.16,20.68,25.87,15.52,22.49,21.56,21.94,16.45,19.07,16.5,14.97,9.43,9.13,14.42,7.31,12.51,4.93,11.34,6.57,13.18
4726 永昕,週報酬率 %,-1.0205,0.7732,3.5806,-4.1975,-5.9279,-23.2877,4.1071,-10.6346,-14.2035,8.9487,3.2854,18.0915,25.9259,-2.4065,-11.7809,25.1553,-2.7295,-2.8062,23.3597,-4.6809,21.8749,0.3663,-2.3723,-11.8691,6.0446,-3.7,0.1037,-10.166,3.9261,-7.7778,8.4337,-3.2222,8.1515,-5.5203,-0.8989,-1.3606,1.0346,12.9692,4.7332,-5.7693,-3.4695,-3.8056,4.3956,-3.1579,0,2.3913,1.1677,7.2402,-4.1097,4.6938,-4.4835,2.8571,-3.6706,-0.309,-2.2726,-5.6024,-1.2319,-2.7211,-1.1655,-2.83
4726 永昕,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4728 雙美,週報酬率 %,8.369,-1.7822,8.6694,-8.1633,-6.4645,1.512,6.8085,-0.0001,-5.3785,3.0234,3.1447,9.756,0.1852,7.2089,-3.4483,-2.1429,2.3724,0.5349,-0.3546,-2.847,9.524,-2.8428,4.303,2.3102,6.2902,-2.8833,0.7813,-0.155,1.0871,3.6866,14.6666,0.9044,1.7926,5.2831,1.4336,9.1872,7.0119,-4.1331,-5.3628,7.3333,0.6212,-4.424,-10.4414,-6.4903,-5.1413,-0.6775,16.6438,4.0935,-2.5843,4.8443,4.1804,10.0318,1.7274,-3.3963,-1.3673,-2.3762,0.8114,-1.8108,-2.664,-4.4212
4728 雙美,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,1,8.68,3.06,11.88,3.59,4.4,6.65,4.04,2.35,2.59,1.57,9.55,3.77,1.92,9.17,8.55,1.03,6.06,6.3,10.4,2.19,2.56,8.82,6.85,3.03,0.69,6.67,1.1
4729 熒茂,週報酬率 %,5.9172,-2.2346,-1.7143,-5.2326,-8.8956,-13.1314,6.9768,-15.942,0.862,-0.8547,1.7241,7.2034,-9.4861,3.0568,1.6949,13.7499,-4.0294,-0.7633,3.077,-8.9552,5.3278,-6.2257,1.245,6.1476,0.7721,-2.2988,-1.1765,-6.3492,-0.4236,-3.8299,0.4425,0,3.9648,0.4237,11.3924,9.0909,-3.4722,-0.7195,-4.7102,-1.5209,-1.9305,-2.3623,-4.0322,-3.7815,-0.4367,-0.8771,3.0973,-3.0042,0.4425,3.0837,-2.1368,9.607,1.1953,2.3623,-0.3846,-3.0888,0.7969,-1.1858,25.5999,0.9554
4729 熒茂,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4735 豪展,週報酬率 %,3.937,-16.6667,15.5701,-6.4,-4.9145,-4.0449,2.1077,-10.321,-2.8133,-0.7894,7.1618,3.9604,-2.6191,1.467,6.0241,6.3636,-1.4957,-1.3015,3.5165,-1.0617,25.322,9.4177,28.3256,-13.7804,6.082,-7.0667,0.8609,11.522,-10.7143,1.2858,7.4753,-3.1496,-2.168,-3.6012,-1.0057,-0.0001,-1.7416,-1.9203,-9.9398,0.3344,-7,0.7167,-2.669,2.7423,-1.0677,10.6116,4.3903,0.7787,-1.0819,-6.4063,-2.1702,12.4575,9.164,0.1442,-0.5755,-0.5789,-0.4366,-4.0936,5.4878,-0.867
4735 豪展,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9,3.79,3.93,2.17,13.78,21.43,1.44,4.52,1.58,1.07,7.81,6.14,6.5,18.3,2.77,3.27,3.39,2.36,7.57
4736 泰博,週報酬率 %,-0.3822,-2.1739,17.1242,-11.6667,-6.7386,6.9364,-2.5676,-3.6061,6.6188,7.2875,2.1382,8.9901,1.6951,2.7777,-2.7027,2.5555,0.4334,3.8835,-2.0769,0.7423,11.5789,5.6605,0.8929,-7.0797,4.2857,-4.1096,0.9524,-2.8302,-6.9903,-1.1482,4.6463,-2.0181,13.8002,3.1674,-3.0702,-1.3575,6.4219,-3.0172,-2.2223,2.7273,1.7699,4.3478,5.8334,13.7795,2.076,-1.695,5.8621,-1.3029,-1.3201,-0.6689,-6.734,9.7473,-0.3289,0,-4.6205,-2.076,2.4735,-12.8255,1.2931,-2.5531
4736 泰博,現股當沖比重,2.6,7.33,11.2,4.49,13.2,5.69,3.68,1.63,6.27,9.09,1.22,8.99,4.81,3.09,5.41,5.88,11.23,7.84,3.03,1.99,0,0,0,0,0,0,0,0,0,0,0,0.76,6.6,5.23,2.81,10,3.64,3.48,1.74,9.07,8.59,3.45,12.38,15.33,13.82,19.34,7.56,11.13,2.63,11.11,2.66,5.45,6.29,7.04,6.37,8.71,2.97,3.19,8.25,18.85
4741 泓瀚,週報酬率 %,0,-4.138,-5.5275,-3.6045,-1.2377,3.9862,2.3846,0.1754,1.5683,0.4982,-2.7054,-1.0045,-8.8235,-0.0001,4.1936,0.7739,-2.4424,0.6139,3.1926,-3.7003,-5.5118,1.1666,30.0494,0.494,4.3743,2.2463,-4.9138,1.8634,-1.2195,-1.8395,2.2387,0.369,-3.0518,-6.1947,1.4286,-0.3455,2,4.5752,0,2.775,2.1649,3.4524,-2.1864,-0.9412,-4.6912,-0.0125,3.4397,4.8192,1.1494,-2.7387,11.6018,4.1667,-0.995,-2.751,-0.6264,-1.2606,-5.1065,0.3363,-3.3855,1.1257
4741 泓瀚,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4743 合一,週報酬率 %,2.1077,-2.867,7.4381,-8.2417,-5.7485,-13.0876,2.193,-13.8769,3.759,6.655,8.867,9.9547,-3.5665,2.1337,-3.4819,2.7418,1.8258,3.4484,-0.8,-4.8387,7.7683,1.9659,8.0977,-9.6314,3.158,-2.5511,2.225,-6.9141,-4.8143,-3.3238,3.139,-1.1594,1.4662,-3.1791,3.8807,-0.8622,-2.3188,0.1484,2.963,-3.3093,-1.9345,-9.4082,2.8476,-8.1433,-4.9645,3.7313,3.7769,3.4662,-3.3501,6.7591,-5.8442,3.4483,2.3333,13.5179,17.3601,0.7335,-2.67,-5.985,-2.3873,-2.7173
4743 合一,現股當沖比重,7.76,25.04,16.95,11.91,12.48,12.15,4.71,6.16,25.22,25.76,10.96,19.61,12.52,12.76,11.67,19.63,30.86,9.79,7.28,16.98,27.2,14.01,16,8.14,6.25,10.71,7.65,19.86,25.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4744 皇將,週報酬率 %,1.1439,-4.7618,-0.625,-8.8052,-4.7587,0.2896,-6.2815,-10.6317,-13.0172,3.3607,8.3166,-3.9778,1.7341,-0.8523,0.6687,-0.1898,-0.2852,-4.4804,11.1775,-0.359,18.0181,22.1374,72.0002,7.0131,-12.0544,15.4441,34.1136,0.4739,2.0849,-0.8023,-2.6716,-6.7993,9.9433,-9.0685,-4.5945,-3.6827,-9.9999,0.8171,-7.6175,11.579,12.8931,-9.4708,-3.1078,4.7316,-9.3996,-3.0121,0.7591,8.5617,-6.9085,0.8133,-0.5042,6.3176,-0.8261,12.4638,5.4416,2.6749,2.4666,-3.3761,5.753,4.2723
4744 皇將,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4745 合富-KY,週報酬率 %,2.1656,-7.8554,6.324,-4.7684,-4.578,-22.4888,3.0948,-7.7861,-2.1364,4.9895,9.901,9.7297,-8.2101,6.619,-2.0134,4.7945,20.4249,-2.578,-1.1142,-7.0422,7.5757,-0.845,-4.4033,-16.4933,2.3132,-0.6958,0.7006,-8.1738,-2.2727,-1.3566,5.3045,-3.3582,11.9691,-1.5517,4.7286,4.3478,9.6153,-2.4853,9.4453,-1.2328,-2.9126,-9.5714,7.2669,-0.7364,-6.825,-2.3885,0.6526,9.4004,-4.4444,2.3256,-1.8181,10.4938,7.4023,-4.5515,0.545,-3.6585,3.0942,-9.4196,-4.3888,-0.9836
4745 合富-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,2.64,4.76,2.59,20.83,21.34,14.75,20.81,6.89,4.46,4.44,0.95,8.59,3.1,12.2,4.2,4.45,4.8,4.06,5.2,5.71,14.53,4.02,4.04,3.88,14.99,4.34,12.07,6.97
4747 強生,週報酬率 %,0.7352,-4.1362,2.1573,-6.3354,-1.8568,-1.3514,-1.0959,-1.8005,-4.0902,3.5294,0.8524,8.3099,13.1338,-0.2299,-7.3733,1.3682,2.8222,-2.148,1.0976,-4.9457,15.1015,16.8688,-6.5095,-16.2461,6.0241,-4.5455,1.1905,-9.1764,-2.0726,3.9682,4.1985,-0.9768,5.0555,3.7558,0.4525,-2.2523,-0.9216,1.3953,2.6377,-2.3464,-3.8901,-5.8334,-1.8963,-1.1599,-1.5646,3.3113,1.0257,2.2843,-1.9852,1.0126,-1.2531,3.3925,-0.3851,0,0,0.0001,1.031,-1.5306,-0.1295,1.8158
4747 強生,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65,0,0,0,1.82,1.09,0,0,4.35,0,0,0,3.12,3.83,0,0,4.86,3.85,0,0,2.7,14.29,0,0,0,0,0
4754 國碳科,週報酬率 %,0.0354,-2.8268,0.0001,2.9091,-0.5926,-2.5707,-4.7801,-5.3012,-4.7074,-4.3169,2.7907,6.3349,-1.2766,0.9914,-2.2621,2.1834,1.9231,-3.6058,0.9134,0,1.724,1.6949,-0.4167,-1.4645,1.9109,0,5.25,2.9295,1.9231,-1.6981,15.1632,-0.3666,-1.974,4.8805,-4.0026,0.339,5.7432,-2.8754,2.9276,0.6712,4.7619,5.6062,1.8652,-1.6902,-2.5789,-0.5882,0.5917,2.0294,3.9204,2.6353,-1.3514,0.8219,0.8152,2.4259,6.421,0.104,-3.5863,4.9866,0.1284,2.0513
4754 國碳科,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4760 勤凱,週報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4783,-15.6643,3.1298,-0.1493,2.1424,2.9756,-4.9739,0.1496,-0.6969,0,-2.3559,-0.4108,33.4535,-22.9433,-5.3133,-2.0646,0.3243,0.0539,0,-0.0539,0,-4.8492,0.3965,0,-0.0001,0,-0.3384,0.3962,-0.7892,2.2727,-2.2223,0.2273,0,1.0771,-0.1683,-1.6855,-1.1429,-0.578,-1.1628,1.1765,1.686,-9.8343,3.3608,8.1595,2.1395,-2.0738
4760 勤凱,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767 誠泰科技,週報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4767 誠泰科技,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4803 VHQ-KY,週報酬率 %,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.6512,-11.9318,-4.516,-15.8783,-17.6706,19.0245,9.4262,-6.3671,19.6001,-3.0101,5.1724,23.2787,-13.8298,-2.7777,0.3174,5.3798,1.5015,8.284,-4.3716,6.5715,-12.3325,4.893,-2.624,-0.5988,0.6024,0.5989,-8.3333,1.2986,-2.2436,6.2295,-3.7037,-12.1794,3.6496,1.4109,2.098,12.3288
4803 VHQ-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.31,18.64,24.02,21.34,27.86,23.57,25.45,25.34,14.73,18.68,27.86,9.1,4.35,9.52,10.45,13.79,11.85,15.23,16.38,9.35,18.33
4804 大略-KY,週報酬率 %,-1.8789,1.0638,0,0,2.1053,-4.6391,0.7567,1.1803,3.0754,-0.7202,1.5543,0.9082,-0.6977,-0.0205,0.224,1.6057,-0.1801,-1.6032,0.3056,2.5381,6.9306,26.389,98.1707,-11.3846,2.0832,-7.483,2.2058,-17.2662,-13.0434,3,14.5631,-2.5424,3.0434,6.3291,3.1747,10.3847,-5.9233,5.9259,-3.1468,1.0831,-2.8571,-3.6764,-6.1069,3.252,-3.5434,-1.6325,1.2449,4.5082,-2.3529,-3.2129,-4.9792,1.7468,-1.7167,6.9868,0.8164,2.4291,2.3715,11.9239,-0.9011,9.5455
4804 大略-KY,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.65,16.22,8.4,23.71,12.8,12.34,17.65,21.82,26.54,26.46,26.53,27.6,29.55,17.53,3.47,5.61,21.32,27.61,15.49,23.28,0,13.04,1.45,6.3,1.41,5.38,2.33,0,0,0.85,17.1,5.18,13.15
4806 昇華,週報酬率 %,-0.0085,-2.5209,10.3535,-0.0078,5.8594,-2.9521,-5.7035,-1.2097,-1.6408,-2.8966,-4.2735,6.2501,-1.2773,-0.034,0.4342,-0.975,9.1609,-1.1765,-0.3969,1.9921,-1.7188,0.1591,17.0634,-4.4136,-1.8015,-2.8531,9.6581,-3.0443,-4.888,7.3303,-4.7814,5.7626,-3.4079,1.4155,-1.4026,2.6786,-4.3478,-2.7273,-18.2243,3.4285,6.1878,-1.9771,2.1231,-2.9105,-1.713,2.1786,-4.0512,-4.3334,-1.7423,-2.1277,0.0001,-3.7578,-1.5346,3.8962,-1.2501,0,0,-2.5316,-1.0389,0.5248
4806 昇華,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4903 聯光通,週報酬率 %,0.8695,-4.7414,-0.4525,-3.1818,-0.4696,-1.4151,0.4784,-5.7143,5.5684,3.4653,-3.3493,0.495,-0.9852,0,0.4976,0.9899,-1.9607,1,-0.9901,-2.5,-1.1283,18.2573,0.8771,-7.8262,6.6039,1.77,-0.4349,3.9301,6.3025,1.1857,-3.9062,-4.4715,0.4256,1.6949,7.9167,2.7026,3.7594,2.5362,0,0.7068,7.7193,1.6286,-3.2051,-0.6622,-3.3332,0.3449,-4.1237,8.9605,-0.9868,-1.6611,-7.4324,-0.365,-3.663,-2.2814,2.7237,-1.5152,-0.3846,15.058,33.8927,17.1288
4903 聯光通,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,4.38,1.36,1.02,4.88,0.54,6.46,15.32,11.61,10.97,8.75,10.91,20.18,5.49,0.39,0,3.95,3.18,1.91,0,8.98,9.33,0,4.14,9.14,30.6,0
4905 台聯電,週報酬率 %,5.8707,-4.0666,0.5781,-3.8315,2.5897,-15.1457,-0.4275,-20.4651,-1.3158,4,9.6865,3.8961,-1.625,2.4142,0.4963,1.2346,-0.8537,0.738,3.7851,-2.353,-0.8435,-0.6075,3.1785,-2.6066,17.1532,-0.9347,-1.3626,-1.9128,-10.5092,18.0386,0.3077,-0.2046,7.9918,5.5028,-0.3599,-1.083,4.927,-5.2175,-1.6514,0.9328,0.7395,-10.4587,2.459,0,-3.9,-2.6015,5.342,3.4482,-0.1961,-0.786,-5.3465,1.4644,-0.4125,2.5353,3.125,-1.2121,1.8405,0.4016,-1.5,-3.5533
4905 台聯電,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96,2.28,0,0,0.83,0,0,19.57,9.09,0,2.86,0.72,0,2.6,3.7,0,0,0,0,0,0,0,0,0,12.5,0,1.64,11.49
4907 富宇,週報酬率 %,1.4085,-3.125,0.3584,-4.2857,-2.2389,-1.145,1.9305,-4.5454,1.9842,0,-0.7782,0.3921,-1.5625,-0.8,-1.2097,-3.2654,2.9536,-3.2786,-1.2713,1.2876,-5.0846,-0.8928,-0.901,2.2727,-3.1111,-0.9174,8.3334,-1.282,-3.4632,-1.7937,1.8266,-3.139,0,-2.7778,-2.8571,5.3921,-1.3954,3.3019,2.283,-4.4643,4.673,-4.9107,-0.939,-3.3175,-2.0588,0,-0.2002,-4.7141,-0.0001,-0.4211,-2.7484,2.5001,-2.333,-0.4343,0.1091,-0.7626,0.7684,-5.2288,4.0231,-0.7735
4907 富宇,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4908 前鼎,週報酬率 %,0.2115,-5.2742,-2.0046,-8.1817,-8.9109,-1.6305,2.21,-5.4054,4.2896,0,3.9512,8.1871,-2.4324,0.277,2.7624,0,0.2689,17.9625,-3.409,-6.353,-1.0051,-2.2843,-0.7794,-3.1414,-1.0811,-0.2733,0.548,-4.6322,-6.2856,4.2683,1.4621,-0.8645,11.0466,0.2618,0.7833,17.6166,-3.9647,-1.6056,-7.2261,2.7638,-2.934,-6.549,-3.2345,-4.1783,-7.2674,1.5674,8.9505,0.2833,-0.8475,-2.2792,-2.0407,6.8452,-0.8357,-0.5618,14.1243,-7.4257,-1.337,-6.775,4.0713,0.8572
4908 前鼎,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,4.52,4.51,10.88,0,1.08,0,0,0,0,0,0,6.77,0,0,0,0,22.57,1.1,0.92,0,7.28,3.46,11.51,5.49,0,0.45,3.46
4909 新復興,週報酬率 %,-2.1868,-7.5203,1.0988,-3.5053,-6.4593,-1.5345,1.039,-7.4551,-1.6666,2.5424,5.7852,3.125,-4.2928,2.6386,3.8561,3.9603,-0.9523,6.7308,2.027,-1.3245,5.5929,-1.4829,2.5808,-1.4676,-2.7658,-0.2189,-1.9737,-2.6845,-2.9886,1.6588,5.5944,-1.5452,8.0718,3.7345,2,2.9411,3.4286,-2.21,-4.5198,0.1972,-0.0001,-2.7559,-4.4534,-0.4237,-4.2552,0.6666,10.3753,-2,-1.6326,-2.6971,-1.0661,4.7414,1.2346,0.8129,1.008,-0.6316,2.3305,-3.5196,2.3607,1.2577
4909 新復興,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87,0,3.75,6.38,1.07,5.59,3.63,2.93,7.1,10.75,4.67,0,0.94,0,15.08,1.14,1.3,0,3.33,1.47,11.84,0,1.79,3.28,0,0,4.63,0
4911 德英,週報酬率 %,2.8007,-7.2116,11.5717,-4.644,5.5194,1.8462,-0.6041,-1.3678,-1.5956,-1.5873,1.7742,39.1443,1.1389,-3.2657,-1.1641,-2.8268,4.2424,-1.3953,0,-3.3018,5.7318,4.0369,-3.9912,-3.6952,1.319,-0.4732,-1.308,-7.2289,-4.6753,0.545,-0.1356,0.5427,4.4535,4.522,2.5959,2.048,12.1606,4.9473,45.4363,-7.9311,-2.9962,1.5444,-12.1672,-1.7316,-10.5727,1.9704,1.4492,19.0477,-3.6,-1.2448,-3.7815,4.3668,-3.3473,-1.2987,-0.8772,-6.6373,4.7393,-4.525,-4.2654,-5.6435
4911 德英,現股當沖比重,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924 欣厚-KY,週報酬率 %,-0.105,-0.9465,-20.8068,-40.7507,-40.4977,-40.6083,7.8105,-15.4394,1.5448,-0.8299,8.7866,-4.6154,-9.4085,-10.9793,0.8334,3.1405,3.5256,4.7987,2.5111,-2.5937,0.4437,-3.8292,-0.153,9.8158,11.7319,-4.5,4.5811,-7.259,-1.4845,-1.096,5.2632,-5.7896,-7.4022,7.8431,5.4546,1.5915,-7.3108,-8.3099,1.6897,-3.1723,3.1201,1.3616,-4.1792,-6.0748,-1.3267,-1.6806,4.2734,0.4918,-1.1419,3.7953,-3.3386,-0.9868,-0.8305,1.34,1.3223,-2.447,-2.1739,5.47,0.3242,2.5846
